name,games played,minutes,pts,reb,asts,turnover,fgm
SHASKJO01 ,136,1505,517,379,34,75,176
SHAVLRO01 ,8,74,10,23,0,0,4
SHAWBR01  ,943,21667,6547,3183,3918,1664,2589
SHAWCA01  ,9,14,2,3,0,2,1
SHEABO01  ,43,0,93,0,6,0,37
SHEFFFR01 ,22,0,74,0,4,0,29
SHELTCR01 ,59,607,240,141,27,61,102
SHELTLO01 ,673,18530,8049,4136,1459,1284,3416
SHEPHBI01 ,169,3121,968,191,657,219,368
SHEPPJE01 ,18,185,40,22,16,7,15
SHEPPST01 ,106,977,367,178,62,71,155
SHEROED01 ,64,1624,395,149,311,104,171
SHIPPCH01 ,23,0,107,0,46,0,35
SHIRLPA01 ,18,121,33,19,7,10,15
SHORTGE01 ,34,222,84,48,10,0,32
SHORTPU01 ,842,24549,14607,3625,2123,1720,5934
SHOUSDE01 ,3,18,0,0,2,2,0
SHRIDDI01 ,4,0,1,0,2,0,0
SHUEGE01  ,699,23338,10068,2855,2608,0,3715
SHUMAJO01 ,318,9201,3920,2388,574,365,1393
SIBERSA01 ,5,26,12,4,0,0,4
SIBLEMA01 ,28,124,46,25,13,0,20
SICHTJE01 ,598,12732,4141,817,1962,657,1789
SIDLEDO01 ,314,8588,4247,2502,325,198,1544
SIEGFLA01 ,550,13632,5960,1567,1950,0,2149
SIEWERA01 ,21,0,20,0,4,0,6
SIKMAJA01 ,1107,36943,17287,10816,3488,2586,6396
SILASJA01 ,328,11730,5978,1324,1413,896,2123
SILASJA01 ,357,8633,5060,745,1215,687,1810
SILASPA01 ,1254,34989,11782,12357,2572,333,4293
SILLIMI01 ,36,366,91,62,23,0,36
SIMIEWA01 ,51,511,169,99,11,27,67
SIMMOBO01 ,413,10675,3987,1673,682,493,1481
SimmoCe01 ,74,696,159,139,14,28,69
SIMMOCO01 ,598,7036,5859,2294,940,0,2180
SIMMOGR01 ,95,2516,858,266,197,170,314
SIMMOJO01 ,60,0,318,0,29,0,120
SIMMOLI01 ,454,13472,5833,2833,1498,982,2242
SIMONMI01 ,5,19,2,2,0,3,1
SIMONWA01 ,541,14053,6414,2704,1486,661,2639
SIMPKDI01 ,327,5201,1388,1187,305,368,495
SIMPSRA01 ,218,3980,1832,445,479,238,764
SIMPSRA01 ,487,15643,9953,2171,1878,1419,4022
SIMSAL01  ,4,25,11,4,5,6,4
SIMSBO01  ,2,19,8,1,2,0,2
SIMSBO01  ,65,1345,509,183,154,0,193
SimsCo01  ,5,24,6,6,1,1,3
SIMSDO01  ,4,12,4,4,0,0,2
SIMSSC01  ,12,95,30,13,20,19,10
SINGLJA01 ,172,2008,602,553,62,80,224
SINGLMC01 ,2,10,4,0,1,0,2
SinglSe01 ,37,301,90,35,29,23,31
SINICZE01 ,12,68,13,2,3,0,5
SITTOCH01 ,43,304,91,60,26,19,39
SKILESC01 ,600,16789,6652,1526,3881,1497,2290
SKINNAL01 ,203,4460,1884,673,526,235,696
SKINNAL01 ,134,2855,1198,427,401,237,460
SKINNBR01 ,589,10778,2850,2814,288,512,1184
SKINNTA01 ,145,2798,660,608,152,0,274
SKOOGWH01 ,341,9193,2800,1133,903,0,1164
SLADEJE01 ,3,20,4,7,0,0,2
SLATERE01 ,259,3513,1450,768,145,243,502
SLAUGJI01 ,28,525,147,148,25,0,53
SLAUGJO01 ,63,515,225,68,52,42,89
SLAYTA01  ,66,516,173,70,31,39,73
SLOANJE01 ,755,25750,10571,5615,1925,0,4116
SlokaUr01 ,20,71,38,14,1,9,14
SLUBYTO01 ,31,151,73,12,16,11,30
SMARTKE01 ,2,12,2,1,2,2,0
SMAWLBE01 ,261,0,3316,196,595,0,1229
SMILEJA01 ,118,0,726,0,299,0,239
SMITHAD01 ,53,686,268,46,42,34,87
SMITHAD01 ,719,18324,8482,1580,1697,0,3087
SMITHAL01 ,337,8971,3298,865,1793,927,1185
SMITHBI01 ,865,22407,10882,3630,1734,237,4776
SMITHBI02 ,30,491,205,143,20,0,81
SMITHBI03 ,9,83,23,16,7,0,8
SMITHBO01 ,13,137,37,33,14,0,13
SMITHCH01 ,586,16586,8187,3262,807,1040,3023
SMITHCH02 ,73,588,186,76,115,44,65
smithch03 ,120,1762,649,184,115,107,267
SMITHCH05 ,224,3956,1140,291,627,219,425
SMITHCL01 ,46,386,134,60,49,27,52
SmithCr01 ,233,4547,2081,1056,188,268,832
SMITHDE01 ,408,9825,5232,1300,866,700,2031
SMITHDE02 ,48,0,73,0,6,0,32
SMITHDO01 ,505,11023,4557,4065,601,14,1769
SMITHDO02 ,54,538,283,30,47,0,131
SMITHDO03 ,8,0,6,0,2,0,2
SMITHDO04 ,296,5833,2356,1234,400,353,1020
SMITHDO05 ,61,564,165,66,48,29,59
SMITHED01 ,11,104,28,26,9,0,11
SMITHEL01 ,562,17879,7541,5962,808,183,3169
SMITHGA01 ,71,1055,260,306,39,33,116
SMITHGA01 ,63,415,168,132,17,0,70
SMITHGR01 ,524,12269,4097,3249,969,0,1737
SMITHJA01 ,108,1064,329,175,66,54,125
SmithJa02 ,76,1104,340,230,21,48,141
SMITHJI01 ,76,876,219,187,46,47,89
SMITHJO01 ,949,26338,11001,6388,985,1261,4245
SMITHJO02 ,147,3362,874,1213,116,117,351
SMITHJO03 ,377,12562,5262,2773,997,929,1975
SMITHJR01 ,350,7986,4164,854,646,510,1458
SMITHKE01 ,737,22213,9395,1454,4073,1649,3526
SMITHKE02 ,42,461,138,32,43,30,57
SMITHKE03 ,19,164,82,24,7,8,34
SMITHLA01 ,883,22879,5904,8125,941,1280,2519
SMITHLA02 ,183,3131,1218,271,394,216,485
SMITHLE01 ,15,103,33,33,3,3,11
SMITHMI01 ,449,10552,2527,3193,661,526,950
SMITHMI02 ,141,1327,698,212,142,109,294
SMITHMI03 ,17,180,51,22,10,7,19
SMITHOT01 ,375,7720,3951,1416,690,559,1540
SMITHPE01 ,5,32,4,8,1,5,2
SMITHPH01 ,659,19166,9924,1978,2561,990,4007
SMITHRA01 ,976,31444,16262,3597,4487,1158,6676
SMITHRE01 ,66,384,99,120,5,16,39
SMITHRO01 ,229,3118,1135,288,401,194,417
SMITHSA01 ,310,6691,2230,1883,302,166,854
SMITHSA02 ,46,621,315,63,58,41,116
SMITHST01 ,942,28853,13430,3060,2922,1714,4609
SMITHST02 ,8,60,14,10,4,4,6
SmithSt03 ,8,27,5,6,0,2,2
SMITHTH01 ,53,688,149,157,35,41,60
SMITHTO01 ,457,7305,2504,735,881,442,1017
SMITHTO02 ,1,3,4,0,2,0,0
SMITHWI01 ,78,1200,357,134,277,109,144
SMITSRI01 ,867,23100,12871,5277,1215,1579,5301
SMREKMI01 ,194,1890,554,422,49,138,211
SMYTHJO01 ,40,495,131,98,49,0,48
SNOWER01  ,846,23138,5791,2141,4245,1391,2144
SNYDEDI01 ,964,25676,11755,2732,2767,84,4890
SNYDEKI01 ,211,3534,1333,492,241,207,489
SOBEKGE01 ,60,0,346,0,95,0,95
SOBERRI01 ,821,22992,10902,2132,3525,1973,4250
SOBIERO01 ,192,3868,1619,791,353,0,564
SOJOUMI01 ,191,4282,1658,1237,172,0,721
SOJOUWI01 ,309,4714,1868,1488,227,314,778
SOLOMWI01 ,115,1586,584,132,225,116,218
SOMERWI01 ,8,98,45,15,9,0,18
SOMERWI01 ,135,5452,3084,637,505,379,1086
SONGADA01 ,410,7753,2856,1447,517,399,1201
SORENDA01 ,213,3857,1734,997,280,0,690
SOVRAGI01 ,6,0,11,0,1,0,5
SOWPA01   ,76,881,219,214,12,41,79
SPAINKE01 ,11,112,24,40,2,0,8
SPANAJI01 ,259,5290,2505,652,572,399,844
SpanoVa01 ,31,270,85,22,28,29,23
SPARKDA01 ,67,1190,438,303,45,70,160
SPARRGU01 ,150,2583,1167,728,142,0,461
SPARRRO01 ,836,22550,7557,1755,4192,1534,3264
SPEAROD01 ,479,8104,4161,1409,917,0,1488
SPECTAR01 ,169,0,852,0,143,0,322
SpeigMa01 ,79,1261,608,293,30,46,252
SPENCAN01 ,48,771,346,154,46,47,125
SPENCEL01 ,157,2641,923,555,109,249,389
SPENCFE01 ,640,12302,3354,3436,213,667,1194
SPICELO01 ,4,0,1,0,0,0,0
SPITZCR01 ,10,44,18,24,0,0,8
SPOELAR01 ,278,5248,2012,1273,266,0,763
SPRAGBR01 ,70,1590,852,329,66,81,306
SPREWLA01 ,913,35273,16712,3724,3664,2452,6076
SPRIGLA01 ,169,2202,873,384,218,209,341
SPRINJI01 ,2,0,1,0,0,0,0
SPRUIJI01 ,1,0,2,0,0,0,1
STACKJE01 ,854,28498,15749,2904,3118,2536,5151
STACKRY01 ,43,397,99,79,10,26,31
STACOKE01 ,347,4539,1781,511,524,158,769
STAGGER01 ,53,1058,453,122,76,0,189
STALLDA01 ,522,10494,4860,2453,872,0,1883
STALLIS01 ,313,5489,2403,861,213,0,1021
STANCED01 ,74,0,578,34,73,0,170
STANSTE01 ,192,2984,1200,277,390,248,468
STARKJO01 ,866,23515,10829,2128,3085,1533,3953
STARRKE01 ,17,65,14,10,6,0,6
STAVELA01 ,265,3380,1237,1019,251,0,474
STEELLA01 ,610,14777,5009,1781,1719,195,2020
STEIGMA01 ,2,12,3,3,2,2,1
STEPAVL01 ,270,3726,1118,1180,94,213,455
STEPHEV01 ,38,215,71,23,39,29,25
STEPHJA01 ,72,2219,743,377,207,0,248
STEPHJO01 ,22,227,71,45,12,11,30
STEPPBR01 ,238,2858,1297,345,280,248,443
STEVEBA01 ,2,6,2,2,0,0,1
STEVEDE01 ,581,14234,4976,1404,1215,698,1916
STEVEWA01 ,8,49,13,16,4,0,3
STEWADE01 ,12,72,40,17,2,0,16
STEWAKE01 ,15,110,40,31,2,8,12
STEWALA01 ,270,5415,2005,1077,338,346,765
STEWAMI01 ,286,3304,623,907,88,142,246
STEWANO01 ,5,37,10,5,2,0,4
STIPAST01 ,403,12591,5323,3131,938,777,2015
STITHBR01 ,586,16417,5946,1983,1178,776,2021
STITHSA01 ,32,440,141,51,60,0,59
STITHTO01 ,25,209,77,39,18,0,37
STIVRAL01 ,22,90,44,22,4,10,20
STOCKJO01 ,1504,47765,19711,4050,15806,4243,7039
STOJAPR01 ,709,24407,12583,3480,1287,1017,4447
STOKEED01 ,4,17,3,4,1,2,1
STOKEGR01 ,42,384,130,62,17,22,57
STOKEMA01 ,202,7544,3315,3492,1062,0,1251
STOLKAR01 ,23,0,102,0,38,0,36
STOLLRA01 ,25,403,142,91,12,28,66
STONEGE01 ,259,6953,3530,1480,333,146,1370
STOREAW01 ,60,407,143,81,21,15,58
STOUDAM01 ,434,14854,9139,3881,595,1112,3284
STOUDDA01 ,878,29108,11763,3039,5371,2039,4329
STOUDSA01 ,157,2674,1260,214,164,158,446
STOVAPA01 ,25,211,76,61,13,0,26
STOVAPA01 ,13,194,100,58,12,21,36
StrawDJ01 ,33,272,73,28,30,11,29
STRAWJO01 ,231,6365,1977,2296,245,0,737
STRICBI01 ,1,2,4,0,0,0,2
STRICER01 ,501,10189,3780,1318,1203,668,1333
STRICMA01 ,281,3414,1281,770,102,163,539
STRICRO01 ,1094,33638,14463,4084,7987,2862,5418
STRICRO02 ,1,4,2,0,0,0,1
STROEJO01 ,46,293,82,85,23,27,31
STRONDE01 ,456,8548,3090,2213,291,421,1068
STROTLA01 ,13,155,60,15,14,17,24
STROUJO01 ,9,88,25,13,9,4,11
STROURE01 ,7,33,20,2,1,9,5
StuckRo01 ,136,3602,1494,404,546,251,554
STUMPGE01 ,148,0,783,0,118,0,315
STUTZST01 ,166,0,1181,0,188,0,402
SUITEGA01 ,30,140,42,41,2,0,19
SUMPTBA01 ,1,1,0,0,0,0,0
SUNDEDO01 ,113,2636,874,281,224,0,287
SUNDOBR01 ,102,524,173,107,18,30,79
SUNDVJO01 ,502,8811,3886,554,1469,560,1647
SURABO01  ,657,15595,5654,2240,2474,1231,1918
SURHODI01 ,58,545,178,94,32,0,56
SUTORGE01 ,79,1038,380,404,30,60,151
SUTTLDA01 ,46,493,272,49,48,33,115
SUTTOGR01 ,168,1950,761,153,284,183,272
SWAGEKE01 ,80,2477,987,828,95,112,364
SWAINBE01 ,58,708,265,262,29,0,99
SWANSNO01 ,63,611,100,110,33,0,31
SWARTDA01 ,39,335,175,88,21,0,57
SWEETMI01 ,233,3615,1516,1045,145,277,564
SWIFTRO01 ,97,1499,416,376,20,71,172
SWIFTSK01 ,283,6839,3279,631,820,401,1218
SWIFTST01 ,547,10803,4582,2536,275,690,1713
SWINSAA01 ,9,51,24,8,3,5,10
SYDNOWA01 ,15,0,15,0,0,0,5
SYKESLA01 ,1,2,0,2,0,1,0
SZABOBR01 ,70,662,153,165,17,41,54
SZCZEWA01 ,650,20047,9189,2601,1531,968,3484
SZCZEWA02 ,53,598,333,150,41,50,149
TABAKZA01 ,247,3607,1233,883,165,269,537
TABUSYU01 ,4,17,7,4,3,1,1
TAFTCH01  ,17,140,47,36,2,2,23
TANNESI01 ,70,0,633,0,162,0,236
TARLADR01 ,43,598,103,122,31,38,39
TARPLRO01 ,280,7476,3533,2803,292,557,1457
TARTLA01  ,274,9272,5316,1374,830,426,2020
TATUMEA01 ,262,5229,2508,682,507,289,1109
TAYLOAN01 ,21,368,144,34,43,20,60
TAYLOBR01 ,271,8887,3804,811,1002,606,1584
TAYLOBR01 ,330,10262,4064,797,1476,428,1606
TAYLODO01 ,98,836,266,106,90,59,109
TAYLOFA01 ,561,16158,4797,2313,2275,1217,1831
TAYLOFR01 ,88,835,385,140,69,0,146
TAYLOJA01 ,17,114,51,11,5,10,21
TAYLOJE01 ,56,818,179,82,113,68,70
TAYLOJO01 ,54,866,256,120,26,44,100
TAYLOLE01 ,10,37,11,12,1,5,0
TAYLOMA01 ,533,13322,5889,2452,623,973,2471
TayloMi01 ,51,768,289,87,106,73,110
TAYLOOL01 ,262,6148,2539,1090,628,418,886
TAYLORO01 ,77,939,371,294,68,1,157
TAYLORO02 ,79,1548,301,211,288,0,132
TAYLOVI01 ,31,321,95,36,41,30,37
TEAGLTE01 ,687,14509,7982,1803,956,1005,3295
TELFASE01 ,349,8586,2876,596,1387,595,1063
TEMPLCO01 ,24,102,42,31,15,12,17
TERREIR01 ,127,2483,886,533,144,53,370
TERRYCA01 ,94,1078,285,227,124,82,122
TERRYCH01 ,128,1768,431,288,79,0,183
TERRYCH01 ,213,3281,867,530,183,91,380
TERRYCL01 ,277,3592,1647,438,392,302,658
TERRYCL01 ,72,711,287,61,65,8,121
TERRYJA01 ,800,27161,12962,2281,3902,1699,4769
THACKTO01 ,96,1454,299,300,244,26,116
THACKTO01 ,218,2187,721,522,222,0,307
THEARFL01 ,25,406,96,51,44,0,39
THEUSRE01 ,1026,34603,19015,3349,6453,3493,7057
THIBEPE01 ,93,992,462,144,45,73,194
THIEBBI01 ,85,876,337,272,24,0,132
THIGPJU01 ,3,58,11,8,4,0,5
THIGPJU01 ,19,101,48,10,8,0,24
THIRDDA01 ,179,1469,510,209,84,105,189
THOMABI01 ,53,529,144,52,26,19,51
THOMACA01 ,63,534,181,60,28,25,70
THOMACH01 ,36,156,48,22,22,17,18
THOMAET01 ,373,6675,2234,1840,146,362,849
THOMAIR01 ,26,108,46,31,10,13,17
THOMAIS01 ,979,35516,18822,3478,9061,3682,7194
THOMAJA01 ,12,102,30,14,6,11,14
THOMAJA02 ,33,269,54,76,5,14,22
THOMAJI01 ,161,3361,1355,418,377,210,541
THOMAJO01 ,208,2254,560,432,60,107,223
THOMAJO02 ,39,204,55,43,17,0,23
THOMAKE01 ,607,16995,5835,4255,960,1037,2292
THOMAKU01 ,896,23744,8295,6459,1030,1112,3524
THOMARO01 ,264,3292,1051,1075,198,234,439
THOMATE01 ,28,136,77,36,3,0,28
THOMATI01 ,807,21080,9319,3339,1258,1203,3409
ThomaTy01 ,225,4467,1733,1119,207,300,628
THOMAWI01 ,62,1067,555,114,55,94,243
THOMPBE01 ,204,2935,1078,352,266,181,410
THOMPBI01 ,300,6697,2566,1615,514,529,1074
THOMPBR01 ,168,1714,760,158,281,154,278
THOMPCO01 ,44,520,122,120,34,31,43
THOMPDA01 ,83,3101,2158,525,308,250,807
THOMPDA01 ,509,16305,11264,1921,1631,1129,4213
THOMPDI01 ,16,93,45,19,3,3,17
THOMPGE01 ,73,1983,780,181,225,0,306
THOMPGE01 ,364,12048,7334,1276,1336,672,2648
THOMPJA01 ,2,4,2,1,2,2,1
ThompJa02 ,82,2300,910,606,93,146,356
THOMPJO01 ,74,771,262,260,19,0,98
THOMPKE01 ,14,58,13,13,3,5,6
THOMPLA01 ,985,21238,7806,6689,1139,1644,3136
THOMPMY01 ,935,27764,12810,6951,2141,2104,5191
THOMPPA01 ,154,3105,1374,533,224,160,568
THOMPST01 ,19,91,31,19,8,5,14
THORESK01 ,170,4868,2239,1875,329,257,902
ThornAl01 ,150,4820,2199,726,201,258,843
THORNBO01 ,283,3386,844,712,99,210,320
THORNDA01 ,50,870,341,141,74,80,123
THORNRO01 ,466,10376,5012,1463,1214,0,1939
THORPOT01 ,1257,39822,17600,10370,2730,2774,6872
THREASE01 ,951,22436,9327,1709,3613,1296,3914
THURMNA01 ,964,35875,14437,14464,2575,0,5521
THURSME01 ,14,0,78,0,4,0,32
TIDRIHO01 ,61,0,552,0,101,0,194
TIEMADA01 ,29,176,34,22,27,0,15
TILLIDA01 ,124,1256,425,314,42,73,184
TINGLJA01 ,39,0,91,0,8,0,37
TINSLGE01 ,133,1864,704,385,114,26,245
TINSLJA01 ,398,12020,4144,1368,2786,1145,1560
TISDAWA01 ,840,23868,12878,5116,1077,1407,5338
TODORMA01 ,131,0,1445,455,386,0,484
TOLBERA01 ,261,2789,928,609,135,210,396
TOLBETO01 ,312,5680,2030,1251,285,347,757
TolliAn01 ,19,207,52,41,17,7,19
TOLSODE01 ,80,681,402,179,34,1,153
TOMJARU01 ,768,25714,13383,6198,1573,332,5630
TONEYAN01 ,468,12608,7458,1009,1965,1394,2859
TONEYSE01 ,112,1410,409,98,235,114,139
TONKOAN01 ,17,0,44,0,10,0,19
TOOLSAN01 ,60,523,159,73,32,26,58
TOOMAJA01 ,131,0,876,0,113,0,297
TOONEBE01 ,23,124,55,34,12,16,23
TORGOIR01 ,147,0,997,0,106,0,357
TORMOGE01 ,271,3223,1191,1122,257,0,515
TORREOS01 ,82,1182,442,134,43,57,151
TOSHEBI01 ,203,6339,1859,608,661,0,634
TOUGHBO01 ,82,0,589,0,137,0,226
TOWEMO01  ,64,576,189,55,136,81,72
TOWEMO01  ,51,409,130,34,87,0,56
TOWERKE01 ,53,416,98,69,7,19,39
TOWERWI01 ,128,0,1198,0,313,0,425
TOWNELI01 ,60,543,257,67,32,34,109
TOWNSRA01 ,154,2025,745,157,217,122,309
TRAPPGE01 ,379,6863,3353,1466,375,0,1417
TRAPPJO01 ,25,342,127,72,20,25,54
TRAPPJO01 ,279,4895,2066,1248,283,0,846
TRAYLRO01 ,438,6240,2085,1640,312,400,841
TRENTGA01 ,506,9865,4366,2276,504,599,1792
TREPAJE01 ,31,270,88,43,22,25,34
TRESVJO01 ,559,12296,5118,3546,806,0,1920
TRIPTDI01 ,59,0,336,0,97,0,116
TRIPUKE01 ,707,20959,12142,2703,2090,1697,4434
TRIUTAN01 ,16,86,39,38,2,7,18
TRYBACE01 ,22,101,15,15,1,10,5
TSAKAIA01 ,315,5009,1497,1237,101,268,580
TSCHOJO01 ,113,1216,277,208,69,0,126
TSIORLO01 ,157,2977,910,751,165,0,337
TSKITNI01 ,172,1945,507,307,114,126,190
TUCKEAL01 ,81,1799,941,392,100,129,377
TUCKEAL01 ,271,5679,2600,1348,242,25,1062
TuckeAl02 ,36,329,160,39,12,14,60
TUCKEAN01 ,61,981,243,170,68,56,96
TUCKEJI01 ,99,1301,407,349,52,0,157
TuckePJ01 ,17,85,30,23,3,6,11
TUCKETR01 ,756,15671,6236,1520,1532,593,2594
TURIARO01 ,252,4408,1414,962,365,201,536
TURKCMI01 ,17,90,33,33,5,8,14
TURKOHI01 ,678,18932,8355,2859,1859,1122,2905
TURNEAN01 ,170,2523,767,263,535,212,307
TURNEBI01 ,294,4060,1597,1039,167,0,603
TURNEEL01 ,505,9006,2397,1375,914,455,1049
TURNEGA01 ,2,21,6,3,0,2,2
TURNEHE01 ,66,464,224,78,29,38,81
TURNEHE02 ,41,500,131,74,45,45,51
TURNEJA01 ,65,922,282,154,77,0,111
TURNEJA02 ,42,567,200,85,44,0,84
TURNEJE01 ,612,11244,3697,2036,635,687,1543
TURNEJO01 ,42,345,117,78,12,32,43
TURNEWA01 ,3,41,4,3,5,3,1
TURPIME01 ,361,6871,3071,1655,183,431,1297
TWARDDA01 ,280,6921,2666,611,940,416,891
TWARDDA01 ,256,6320,2311,675,883,599,763
TWYMAJA01 ,823,26147,15840,5424,1861,0,6237
TYLERBJ01 ,55,808,195,62,174,97,72
TYLERTE01 ,871,21742,8868,4675,1039,1140,3831
TYRACH01  ,348,7811,3091,2567,315,0,1213
UDOKAIM01 ,227,4639,1371,716,240,173,518
UDRIHBE01 ,344,7031,2720,654,988,492,1055
UkicRo01  ,72,892,301,75,153,60,123
UNSELWE01 ,984,35832,10624,13769,3822,579,4369
UPLINHA01 ,23,268,86,31,26,0,33
UPSHAKE01 ,120,1518,649,145,257,121,267
VACENST01 ,83,1835,824,238,194,148,316
VALENDA01 ,620,14395,5400,1318,3080,1240,1993
VALENRO01 ,24,123,84,30,7,16,37
VALLEJO01 ,100,796,359,66,84,0,142
VANARDI01 ,921,31771,15079,3807,3060,0,5413
VANARTO01 ,929,28682,14232,3942,2085,0,5505
VANBRBU01 ,175,0,826,0,256,0,242
VANBRJA01 ,434,10155,2596,1778,815,506,932
VANBRJA01 ,164,3617,1100,794,363,266,378
VANCEGE01 ,174,118,1437,103,399,0,546
VANDEER01 ,224,3600,2135,853,548,0,818
VANDEKI01 ,810,24521,15980,2785,1668,1310,6139
VANDELO01 ,15,31,9,6,1,0,3
VANEXNI01 ,880,28972,12658,2545,5777,1850,4636
VANHOKE01 ,575,18145,9206,3909,900,1262,3396
VANLINO01 ,746,26171,8770,3596,5217,249,3313
VANOSNI01 ,68,842,222,240,59,68,88
VANTEDA01 ,22,411,122,37,66,37,46
VANZADE01 ,1,2,2,1,0,0,0
VARDARA01 ,1,6,5,1,0,1,2
VAREJAN01 ,311,7153,2043,2005,255,256,773
VAUGHCH01 ,164,5560,2901,491,271,321,993
VAUGHCH01 ,326,7049,2921,733,753,0,1144
VAUGHDA01 ,93,2593,998,913,135,200,434
VAUGHDA02 ,118,1156,341,361,36,98,137
VAUGHJA01 ,775,12652,3463,1028,1919,791,1300
VAUGHLO01 ,689,16993,6984,4881,652,822,3061
VAUGHVI01 ,17,0,45,0,10,0,15
VERGABO01 ,321,10538,6814,1318,987,514,2572
VERGABO01 ,21,216,104,18,17,0,42
VERHOPE01 ,282,3220,1000,641,152,166,432
VETRAGU01 ,13,89,45,8,6,2,19
VIANNJO01 ,1,9,2,0,2,1,1
VILLACH01 ,274,7270,3663,1735,339,397,1455
VINCEJA01 ,576,15556,8729,3167,1124,1099,3490
VINCESA01 ,396,7527,3106,819,1543,655,1163
VinicMa01 ,27,175,52,21,7,10,17
VINSOFR01 ,13,67,17,1,1,6,6
VIRDECL01 ,31,825,306,154,74,49,130
VOCEGA01  ,1,4,2,2,0,0,1
VOLKEFL01 ,54,0,397,0,112,0,163
VOLKOAL01 ,149,2453,1019,384,333,154,388
VONNIST01 ,59,0,313,0,143,0,120
VOSKUJA01 ,450,6444,1814,1539,237,340,673
VRANEDA01 ,510,10624,2613,1998,594,519,1056
VRANESL01 ,1,3,0,0,0,0,0
VRANKST01 ,170,2050,473,516,59,132,197
VROMABR01 ,11,93,34,25,9,9,10
VROMAJA01 ,87,1115,285,261,51,85,108
VUJACSA01 ,342,5362,1826,617,440,182,619
WADEDW01  ,394,14923,9924,1925,2625,1497,3465
WADEMA01  ,12,126,8,15,36,13,3
WAFERVO01 ,109,1454,676,140,82,73,252
WAGERCL01 ,63,0,143,0,90,0,57
WAGNEDA01 ,11,0,69,0,18,0,19
WAGNEDA02 ,103,2202,964,142,195,136,354
WAGNEMI01 ,53,496,215,35,76,34,86
WAGNEPH01 ,12,180,36,23,14,18,11
WAITEGR01 ,249,2547,606,540,121,153,270
WAKEFAN01 ,81,633,187,80,73,81,68
WALKEAN01 ,893,31527,15649,6892,3170,2504,6086
WALKEAN02 ,40,438,180,75,32,0,72
WalkeBi01 ,29,218,88,29,13,18,36
WALKEBR01 ,228,699,1603,549,328,0,673
WALKECH01 ,1032,33433,18831,7314,2126,0,6876
WALKEDA01 ,720,18601,6389,3134,3276,1461,2469
WALKEFO01 ,658,15036,4199,1686,3111,792,1538
WALKEHO01 ,65,1331,438,466,69,0,149
WALKEJI01 ,698,23590,11655,1860,2429,0,4624
WALKEKE01 ,448,9050,3128,1793,299,351,1240
WALKEPH01 ,40,384,178,52,54,62,57
WALKESA01 ,445,7613,2376,2089,252,403,936
WALKEWA01 ,565,10168,3968,1759,844,598,1720
WALKNE01  ,568,13832,7157,4392,1214,0,2928
WALLABE01 ,902,27854,5625,9243,1217,919,2305
WALLAGE01 ,468,13074,5770,2534,892,820,2075
WALLAJO01 ,381,6145,2901,1061,281,470,1152
WALLAMI01 ,61,0,556,0,58,0,225
WALLARA01 ,1009,34163,15150,6994,1908,1622,5999
WALLEDW01 ,11,29,7,10,1,0,2
WALLEDW01 ,9,97,33,43,5,1,12
WALLEJA01 ,9,91,42,13,3,11,16
WALSHJI01 ,10,72,20,15,8,0,5
WALSHMA01 ,2,3,2,0,0,1,1
WALTERE01 ,335,4602,1547,403,569,291,572
WALTHIS01 ,4,30,2,1,2,0,1
WALTHPA01 ,370,7258,2838,1168,974,0,968
WALTOBI01 ,468,13250,6215,4923,1590,865,2552
WALTOLL01 ,341,5387,1442,370,1243,422,599
WALTOLU01 ,401,7708,2262,1289,1013,467,887
WANGZH01  ,137,1257,604,231,39,68,213
WANZEBO01 ,568,12128,6924,1979,1830,0,2268
WARBIPE01 ,5,70,10,8,16,0,4
WARDCH01  ,630,14081,3947,1648,2539,1038,1400
WARDGE01  ,169,2049,542,294,237,0,202
WARDHE01  ,27,171,83,33,6,0,34
WARDHE01  ,61,688,330,140,35,45,154
WAREJI01  ,1,15,7,7,1,1,3
WAREJI01  ,63,429,143,146,13,0,55
WARLEBE01 ,148,3648,1919,912,152,214,667
WARLEBE01 ,288,4656,1767,1524,204,0,600
WARLIBO01 ,157,2460,1184,452,311,0,496
WARLIBO01 ,29,711,289,114,76,0,112
WARNECO01 ,445,10508,2860,3353,494,0,1190
WARREBO01 ,486,9908,4347,1546,898,611,1527
WARREJO01 ,303,4931,1814,687,564,0,754
WARRIBR01 ,169,2379,677,218,437,214,262
WARRIHA01 ,307,6662,3126,1326,223,399,1142
WASHBCH01 ,72,645,222,176,22,56,93
WASHIBO01 ,2,5,0,0,0,0,0
WASHIBO01 ,116,1790,700,234,413,0,246
WashiDa01 ,18,145,53,20,15,14,21
WASHIDO01 ,56,496,220,102,33,52,91
WASHIDU01 ,19,184,54,24,39,11,18
WASHIDW01 ,194,4044,1660,370,733,438,666
WASHIER01 ,104,2300,716,216,108,106,274
WASHIJI01 ,774,22668,8168,6637,1105,0,3253
WASHIKE01 ,507,12815,4666,4232,695,629,1778
WASHIRI01 ,351,7874,3456,2204,409,433,1472
WASHIST01 ,1,4,0,0,0,0,0
WASHITR01 ,426,13235,4499,4271,1027,671,1885
WASHIWI01 ,100,1700,731,450,57,161,318
WatkiDa01 ,9,71,12,12,0,7,5
WATSOBO01 ,63,702,175,87,79,0,72
WatsoCJ01 ,109,2247,848,224,238,110,300
WATSOEA01 ,597,13595,4370,1340,2759,1086,1667
